#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 02 15 02 30 00 1 4259.789
2011 02 15 02 45 00 1 4259.859
2011 02 15 03 00 00 1 4259.928
2011 02 15 03 15 00 1 4259.994
2011 02 15 03 30 00 1 4260.055
2011 02 15 03 45 00 1 4260.112
2011 02 15 04 00 00 1 4260.163
2011 02 15 04 15 00 1 4260.211
2011 02 15 04 30 00 1 4260.249
2011 02 15 04 45 00 1 4260.284
2011 02 15 05 00 00 1 4260.310
2011 02 15 05 15 00 1 4260.331
2011 02 15 05 30 00 1 4260.347
2011 02 15 05 45 00 1 4260.354
2011 02 15 06 00 00 1 4260.354
2011 02 15 06 15 00 1 4260.344
2011 02 15 06 30 00 1 4260.336
2011 02 15 06 45 00 1 4260.322
2011 02 15 07 00 00 1 4260.299
2011 02 15 07 15 00 1 4260.277
2011 02 15 07 30 00 1 4260.252
2011 02 15 07 45 00 1 4260.222
2011 02 15 08 00 00 1 4260.193
2011 02 15 08 15 00 1 4260.169
2011 02 15 08 30 00 1 4260.142
2011 02 15 08 45 00 1 4260.118
2011 02 15 09 00 00 1 4260.094
2011 02 15 09 15 00 1 4260.075
2011 02 15 09 30 00 1 4260.062
2011 02 15 09 45 00 1 4260.054
2011 02 15 10 00 00 1 4260.051
2011 02 15 10 15 00 1 4260.046
2011 02 15 10 30 00 1 4260.054
