#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2009 09 05 11 30 00 1 9999.000
2009 09 05 11 45 00 1 9999.000
2009 09 05 12 00 00 1 9999.000
2009 09 05 12 15 00 1 5835.874
2009 09 05 12 30 00 1 5835.834
2009 09 05 12 45 00 1 5835.801
2009 09 05 13 00 00 1 5835.775
2009 09 05 13 15 00 1 5835.756
2009 09 05 13 30 00 1 5835.739
2009 09 05 13 45 00 1 5835.733
2009 09 05 14 00 00 1 5835.736
2009 09 05 14 15 00 1 5835.743
2009 09 05 14 30 00 1 5835.763
2009 09 05 14 45 00 1 5835.786
2009 09 05 15 00 00 1 5835.818
2009 09 05 15 15 00 1 5835.859
2009 09 05 15 30 00 1 5835.905
2009 09 05 15 45 00 1 5835.956
2009 09 05 16 00 00 1 5836.013
2009 09 05 16 15 00 1 5836.070
2009 09 05 16 30 00 1 5836.129
2009 09 05 16 45 00 1 5836.192
2009 09 05 17 00 00 1 5836.250
2009 09 05 17 15 00 1 5836.310
2009 09 05 17 30 00 1 5836.366
2009 09 05 17 45 00 1 5836.421
2009 09 05 18 00 00 1 5836.473
2009 09 05 18 15 00 1 5836.519
2009 09 05 18 30 00 1 5836.559
2009 09 05 18 45 00 1 5836.594
2009 09 05 19 00 00 1 5836.626
2009 09 05 19 15 00 1 5836.648
2009 09 05 19 30 00 1 5836.662
2009 09 05 19 45 00 1 5836.671
2009 09 05 20 00 00 1 5836.669
2009 09 05 20 15 00 1 5836.660
2009 09 05 20 30 00 1 5836.642
2009 09 05 20 45 00 1 5836.617
2009 09 05 21 00 00 1 5836.587
2009 09 05 21 15 00 1 5836.547
2009 09 05 21 30 00 1 5836.505
2009 09 05 21 45 00 1 5836.457
2009 09 05 22 00 00 1 5836.407
2009 09 05 22 15 00 1 9999.000
2009 09 05 22 30 00 1 9999.000
